age,work_cate,fnlwgt,education,edu_nums,marital,profession,relation,race,gender,earnings,loss,hour,motherland,label
37,0,176293,1,10,10,0,1,0,2,0,0,30,0,0
51,3,108435,0,9,0,1,0,0,0,0,0,40,0,0
48,0,161187,0,9,1,3,1,0,2,2463,0,40,0,0
23,0,278391,0,9,1,14,3,0,0,0,0,40,0,0
27,0,157941,7,11,0,4,0,0,0,0,0,45,0,0
25,0,182866,0,9,1,15,3,0,0,0,0,40,0,0
69,0,370888,9,12,4,3,1,0,2,2964,0,6,7,0
30,0,206512,2,13,1,2,1,0,0,0,0,44,0,0
33,0,357954,0,9,0,15,0,0,0,0,0,35,11,0
28,0,189346,0,9,1,15,3,0,0,0,0,48,0,0
45,0,234652,21,3,0,9,0,0,0,0,0,40,2,0
25,0,113436,1,10,1,3,3,0,0,0,0,15,0,0
37,0,204145,7,11,0,1,0,0,0,0,0,45,0,1
59,0,157305,30,1,1,9,1,0,0,0,0,40,19,0
26,0,104045,0,9,1,5,3,0,2,0,0,30,0,0
48,0,280422,1,10,6,5,1,0,2,0,0,25,41,0
64,10,173754,0,9,0,3,0,0,0,0,0,40,0,0
39,0,211154,2,13,0,19,0,0,0,0,0,50,0,0
24,0,321435,2,13,1,3,1,0,0,0,0,40,0,0
40,6,177083,6,14,1,2,1,0,2,0,0,35,0,0
46,0,178829,6,14,10,2,1,0,0,0,0,70,0,1
35,10,287658,1,10,0,22,0,2,0,0,0,40,0,1
43,0,209894,0,9,0,3,8,0,2,0,0,40,0,1
31,0,334744,0,9,6,14,1,0,0,0,0,40,0,0
22,0,306967,1,10,1,3,1,0,2,0,0,25,0,0
35,0,52187,1,10,1,5,1,0,0,0,0,30,0,0
35,0,101978,0,9,6,14,1,0,0,0,0,50,0,0
35,6,483530,1,10,4,19,5,0,2,0,0,40,0,0
40,0,77357,15,15,0,0,0,0,0,0,0,40,0,1
50,0,149770,6,14,1,0,5,0,2,0,0,40,0,0
48,2,328606,15,15,4,0,5,0,0,14084,0,63,0,1
70,4,172652,6,14,0,11,0,0,0,0,0,8,0,0
46,0,188293,0,9,4,3,1,0,2,0,0,40,0,0
36,0,116608,0,9,4,9,5,0,2,0,0,38,0,0
37,6,348960,2,13,0,0,0,0,0,0,0,36,0,1
24,0,329530,17,5,0,4,0,0,0,0,0,45,2,0
47,3,93476,2,13,6,0,1,0,2,0,0,70,0,0
35,2,195744,0,9,4,1,1,0,0,0,0,50,0,0
43,0,125833,2,13,0,3,0,4,0,0,0,40,22,0
18,6,191117,8,7,1,5,3,0,0,0,0,20,0,0
54,0,311020,0,9,0,5,0,0,0,0,0,50,0,0
62,0,210464,0,9,1,5,9,2,2,0,0,38,0,0
36,0,135289,2,13,0,1,0,0,0,0,0,48,0,1
27,0,156266,17,5,0,17,0,6,0,0,0,40,0,0
23,0,154210,1,10,1,3,9,4,0,0,0,14,9,0
61,4,160625,2,13,0,11,0,0,0,4386,0,15,0,1
39,2,331481,2,13,4,1,1,2,0,0,1669,60,3,0
33,2,249249,21,3,0,1,0,0,0,0,0,50,0,1
28,0,261725,28,2,1,9,1,0,2,0,0,40,2,0
22,0,239612,0,9,1,3,3,0,0,0,0,20,0,0
31,2,226696,7,11,0,17,0,0,0,0,0,60,0,1
26,0,190330,2,13,1,5,1,0,0,0,0,30,0,0
44,0,193755,2,13,4,2,1,0,0,0,0,50,0,1
73,0,192740,2,13,0,0,0,0,0,0,0,30,0,0
44,0,201924,2,13,4,4,5,0,2,0,0,35,0,0
35,0,77146,7,11,4,2,1,0,0,0,0,45,0,0
33,0,126414,2,13,0,5,8,0,2,0,0,40,3,0
27,0,43652,2,13,1,3,1,0,2,0,0,40,0,0
47,10,227244,2,13,0,22,0,2,0,0,0,50,0,1
29,0,160731,0,9,0,1,0,0,0,0,0,45,0,1
33,0,287878,1,10,0,5,8,0,2,0,0,26,0,0
50,0,166758,1,10,4,5,1,0,2,0,0,15,0,0
32,0,183811,0,9,0,15,0,0,0,2829,0,40,0,0
41,2,254818,6,14,4,15,5,0,0,0,0,40,41,0
19,4,220517,1,10,1,11,3,0,2,0,0,35,0,0
45,0,295046,0,9,0,4,0,0,0,0,0,60,0,1
65,0,190568,0,9,7,3,1,0,2,0,810,36,0,0
42,6,211915,1,10,6,19,5,0,2,0,0,40,0,0
33,2,295621,2,13,0,0,0,2,0,0,0,25,0,1
32,0,204567,2,13,0,4,0,0,0,99999,0,60,0,1
42,0,204235,1,10,0,0,0,0,0,0,0,40,0,1
49,0,186982,1,10,6,2,1,0,2,0,0,45,0,1
38,0,133586,0,9,0,22,3,0,0,0,0,45,0,0
38,0,165930,1,10,0,2,0,0,0,0,0,50,0,0
37,0,164898,1,10,0,1,0,0,0,0,0,52,0,0
24,0,278155,1,10,1,9,1,0,0,0,0,30,0,0
27,2,115705,1,10,1,4,1,0,0,0,0,50,0,0
25,0,150553,17,5,10,3,5,4,2,0,0,40,22,0
29,0,185127,0,9,0,4,0,0,0,0,0,50,0,0
46,0,201595,0,9,0,14,0,0,0,0,0,70,0,0
44,7,165815,0,9,0,14,0,0,0,0,0,96,0,0
26,0,102420,2,13,1,4,1,4,2,0,0,40,16,0
46,3,344172,9,12,0,22,0,0,0,0,0,49,0,1
38,0,222450,1,10,6,2,5,0,0,0,0,40,0,0
38,0,212245,1,10,0,1,0,0,0,0,0,40,0,0
22,6,190625,2,13,0,2,0,0,0,0,0,20,0,0
33,0,203488,1,10,4,4,1,0,0,0,0,40,0,0
50,0,304260,9,12,4,3,1,4,0,0,0,40,0,0
31,3,243665,0,9,0,22,0,0,0,0,0,41,0,1
26,2,189238,1,10,1,0,1,0,2,0,0,4,2,0
42,0,77373,1,10,0,15,0,0,0,0,0,38,0,0
27,0,410351,0,9,0,1,0,0,0,0,0,40,0,0
34,0,36385,6,14,0,0,0,0,0,0,0,45,0,1
64,0,110150,0,9,0,22,0,0,0,0,0,40,0,0
43,0,198316,1,10,0,1,0,0,0,0,0,40,0,0
39,0,127772,0,9,0,1,0,0,0,0,0,40,0,0
47,2,199058,15,15,1,0,1,0,0,0,0,40,0,1
56,0,285730,6,14,1,0,1,0,0,0,0,66,0,0
25,3,334133,6,14,1,0,3,0,0,0,0,20,0,0
60,6,97030,2,13,4,2,1,0,2,0,0,35,0,0
52,0,67090,0,9,0,4,0,0,0,0,0,44,0,0
43,0,397963,0,9,4,15,1,0,0,594,0,16,0,0
46,0,182533,2,13,1,3,5,4,2,0,0,40,6,0
19,0,560804,1,10,1,3,3,0,2,0,0,30,0,0
56,0,365050,13,4,1,17,5,2,2,0,0,20,0,0
22,0,110200,2,13,1,0,1,0,0,0,0,40,0,0
28,0,150025,8,7,1,1,1,0,0,0,0,40,3,0
39,0,299828,21,3,6,4,5,2,2,0,0,30,9,0
28,0,109282,1,10,4,0,1,0,0,0,0,40,0,0
31,0,103435,2,13,0,4,0,0,0,0,0,50,0,1
22,0,34747,0,9,1,5,3,0,2,0,0,35,0,0
39,0,137522,0,9,0,9,0,4,0,0,0,40,3,1
39,0,286789,2,13,0,2,0,0,0,0,0,40,0,1
28,2,211032,8,7,1,1,1,0,0,0,0,40,2,0
67,4,192916,0,9,0,11,0,0,0,3818,0,11,0,0
31,0,219318,0,9,1,3,5,0,2,0,0,35,9,0
50,0,112873,2,13,0,4,0,0,0,0,0,40,0,0
34,0,36069,0,9,0,1,0,0,0,3908,0,46,0,0
48,0,73434,0,9,0,3,8,0,2,0,0,40,7,1
51,0,200576,2,13,4,3,1,0,2,0,0,40,0,0
54,0,172962,0,9,0,4,0,0,0,0,0,40,0,0
44,0,44006,7,11,4,14,1,0,0,0,0,40,0,0
20,0,234474,1,10,1,4,3,2,2,0,0,20,0,0
37,0,212826,0,9,0,5,0,2,0,0,0,40,0,0
38,0,234901,1,10,0,0,0,0,0,0,0,40,0,0
59,10,200700,9,12,0,17,0,2,0,0,0,40,0,0
59,2,41258,2,13,0,0,0,0,0,0,0,50,0,0
51,0,249644,1,10,4,1,1,0,0,0,0,48,0,1
60,4,230165,2,13,0,11,0,2,0,0,0,40,0,0
29,0,351731,1,10,0,0,0,0,0,0,0,40,0,0
37,0,114765,1,10,1,9,1,0,2,0,0,40,0,0
42,0,349884,11,6,0,1,0,0,0,0,0,35,0,0
28,7,204247,2,13,0,0,0,0,0,0,0,50,0,1
34,0,143392,0,9,1,4,3,0,2,0,0,40,0,0
50,2,37913,2,13,0,2,0,0,0,0,0,40,18,1
22,7,150683,0,9,1,9,3,0,0,0,0,24,0,0
27,0,207611,0,9,1,5,1,0,2,0,0,52,0,0
45,6,319666,15,15,4,0,5,0,2,0,0,43,0,0
39,0,155961,0,9,4,3,5,2,2,0,0,38,0,0
25,3,117833,2,13,1,0,1,0,2,0,0,35,0,0
63,4,447079,0,9,1,11,1,0,0,0,0,15,0,0
24,7,142404,2,13,0,2,0,0,0,0,0,40,0,1
18,0,155752,0,9,1,9,1,0,2,0,0,30,0,0
19,4,252292,0,9,1,11,3,0,0,0,0,40,0,0
23,0,111450,19,8,1,5,5,2,0,0,0,38,0,0
20,0,528616,21,3,1,5,9,0,0,0,0,40,2,0
17,2,228786,11,6,1,5,3,0,2,0,0,24,0,0
63,7,80572,2,13,0,17,0,0,0,0,0,40,0,1
28,3,180271,2,13,0,15,0,0,0,0,0,65,0,1
51,10,237819,2,13,0,0,0,0,0,0,0,50,0,1
29,0,157612,2,13,1,4,1,0,2,3325,0,45,0,0
64,0,379062,1,10,7,3,5,0,2,0,0,12,0,0
17,0,191910,11,6,1,5,3,0,0,0,0,25,0,0
45,3,326064,1,10,4,3,5,2,2,6497,0,35,0,0
18,0,312353,19,8,1,5,3,2,0,0,0,20,0,0
31,3,213307,0,9,1,3,3,0,2,0,0,40,0,0
48,2,209057,2,13,10,4,3,0,0,0,0,50,0,1
41,0,340148,1,10,1,0,1,0,2,0,0,45,0,0
65,0,154171,15,15,0,0,0,0,0,20051,0,60,0,1
27,0,94064,7,11,4,9,1,0,0,0,0,40,0,0
39,0,119098,7,11,0,2,0,0,0,0,0,40,0,0
51,2,388496,1,10,4,1,1,0,0,0,0,8,9,1
49,0,181363,6,14,0,2,0,0,0,0,0,45,0,1
58,4,210031,0,9,4,11,5,0,0,0,0,40,0,0
36,0,206951,2,13,0,4,0,0,0,0,1902,45,0,1
25,0,485496,0,9,1,9,1,2,2,0,0,40,0,0
41,0,210259,1,10,4,3,5,2,2,0,0,37,0,0
31,0,118551,17,5,4,3,1,0,2,0,0,40,0,0
63,0,180911,8,7,0,22,0,0,0,4386,0,37,0,1
50,6,242517,2,13,4,2,1,0,2,0,0,40,0,0
63,0,298113,1,10,4,5,1,0,0,0,0,40,0,0
44,2,277783,6,14,1,17,3,0,0,0,0,99,0,0
48,0,155862,0,9,4,14,1,0,0,0,0,65,0,0
51,2,171924,1,10,0,4,0,0,0,0,0,50,0,0
18,0,243900,0,9,1,3,3,0,2,0,0,15,0,0
23,0,231160,1,10,1,5,3,0,0,0,0,25,0,0
31,0,356882,0,9,0,9,0,0,0,5013,0,40,0,0
38,0,49020,0,9,0,1,0,0,0,0,0,40,0,0
19,4,105460,1,10,1,11,3,0,0,0,0,20,14,0
56,0,157749,1,10,0,17,0,0,0,0,0,60,0,1
31,0,131568,13,4,4,14,5,0,0,0,0,20,0,0
46,0,332355,1,10,0,3,0,0,0,0,0,40,0,0
39,0,204501,6,14,0,2,0,0,0,0,0,50,0,1
56,3,305767,0,9,0,5,0,4,0,0,0,40,17,0
31,0,129761,0,9,1,2,5,0,2,0,0,40,0,0
42,7,130126,2,13,0,0,0,0,0,0,1977,40,0,1
53,0,102828,0,9,0,2,0,0,0,0,0,35,0,1
18,0,160984,8,7,1,5,3,0,2,0,0,15,0,0
18,4,255282,8,7,1,11,3,2,0,0,1602,48,0,0
20,4,346341,1,10,1,11,1,0,2,0,0,35,0,0
27,0,285897,0,9,0,0,0,0,0,0,1848,45,0,1
31,0,356689,2,13,1,17,1,0,0,0,0,40,0,0
52,10,192386,6,14,0,2,0,0,0,5013,0,40,0,0
46,0,394860,0,9,0,5,0,0,0,0,0,40,0,0
30,0,113129,1,10,1,5,1,0,0,0,0,24,0,0
26,0,55929,2,13,1,5,1,0,2,0,0,40,0,0
48,3,177018,6,14,0,0,0,0,0,0,0,50,0,1
37,0,161141,1,10,0,1,0,0,0,0,0,40,0,1
29,0,309463,17,5,0,1,0,0,0,0,0,40,0,0
49,0,165468,0,9,0,2,0,0,0,7688,0,55,0,1
24,0,49218,0,9,4,9,1,0,0,0,0,40,0,0
74,2,119129,0,9,0,4,0,0,0,0,2149,20,0,0
56,2,162130,21,3,0,2,0,0,0,0,1887,67,0,1
39,10,129573,2,13,1,3,1,0,0,0,1741,40,0,0
21,0,306850,0,9,1,14,3,0,0,0,0,40,0,0
29,0,135296,2,13,1,2,1,0,2,0,2258,45,0,1
43,2,187322,0,9,4,5,5,0,0,0,0,45,0,0
23,0,55674,2,13,1,22,1,0,2,2907,0,40,0,0
26,0,148298,0,9,1,2,1,0,2,0,0,50,0,0
47,0,34845,0,9,0,14,0,0,0,0,0,60,0,0
27,0,200733,0,9,0,9,0,0,0,0,0,55,0,0
45,0,191858,0,9,0,9,0,0,0,0,0,45,0,1
30,0,425528,0,9,1,22,3,0,0,0,0,70,0,0
35,0,44780,1,10,0,3,8,0,2,7688,0,20,0,1
33,0,125856,0,9,0,1,0,0,0,0,0,40,0,0
37,0,100508,0,9,0,1,0,0,0,0,0,40,0,1
21,0,148294,0,9,1,17,3,0,0,0,0,20,0,0
42,0,39324,0,9,0,4,0,0,0,0,0,40,0,0
48,10,147397,0,9,0,3,0,0,0,0,0,36,0,0
46,0,24728,0,9,1,1,1,0,2,0,0,48,0,0
36,0,177616,21,3,6,9,1,0,2,0,0,40,0,0
54,0,163826,0,9,1,0,1,0,0,0,0,40,0,0
25,0,199947,0,9,0,3,8,0,2,0,0,40,0,0
26,3,386949,0,9,4,3,5,0,2,0,0,25,0,0
36,7,116133,0,9,0,14,0,0,0,0,0,57,0,0
56,2,196307,2,13,1,0,1,0,0,0,0,20,0,0
37,0,177181,0,9,0,1,0,0,0,0,0,40,0,0
26,0,324854,2,13,1,0,1,0,2,0,0,40,0,1
23,0,188505,2,13,1,5,3,0,2,0,0,25,0,0
23,6,502316,2,13,1,0,1,0,2,0,0,40,0,0
41,6,26892,2,13,1,3,1,0,0,0,0,40,0,0
55,0,102058,2,13,0,2,0,0,0,0,0,50,0,1
39,0,167728,2,13,0,2,0,0,0,0,0,40,0,1
67,3,233681,9,12,0,2,0,0,0,0,0,35,0,0
60,0,26756,0,9,7,4,1,0,2,0,0,50,0,0
54,0,101890,0,9,7,4,5,0,2,0,0,40,0,0
38,0,192337,6,14,0,0,0,0,0,0,0,40,14,1
47,0,340982,1,10,0,9,0,4,0,3103,0,40,6,1
49,6,102308,2,13,0,0,0,0,0,0,0,42,0,1
19,0,84747,0,9,1,4,3,0,2,0,0,24,0,0
20,0,197752,1,10,1,1,5,0,0,0,0,40,0,0
66,0,185336,0,9,7,4,9,0,2,0,0,35,0,0
22,4,289984,1,10,1,11,1,2,2,0,0,25,0,0
51,2,125417,6,14,0,2,0,0,0,0,0,42,0,1
19,0,278480,1,10,1,2,1,0,0,0,0,40,0,0
36,0,146412,1,10,4,3,5,0,2,0,0,40,0,0
33,0,193042,0,9,0,14,0,0,0,0,0,60,0,1
41,0,53956,2,13,4,4,1,0,0,0,1980,56,0,0
90,0,175491,0,9,0,1,0,0,0,9386,0,50,47,1
78,4,33186,13,4,0,11,0,0,0,0,0,60,0,0
36,0,144154,0,9,4,2,1,0,2,0,0,40,0,0
30,0,194901,15,15,4,4,3,0,0,0,0,55,0,0
35,0,335777,1,10,4,2,1,0,0,0,0,40,2,0
46,0,139268,6,14,0,2,0,0,0,0,0,45,0,1
38,0,33887,0,9,1,9,9,0,0,0,0,40,0,0
24,0,283613,2,13,0,0,0,0,0,0,0,40,0,0
40,0,141245,2,13,0,5,8,0,2,0,0,40,9,0
49,0,298130,13,4,0,9,0,0,0,0,0,40,0,0
19,0,186096,0,9,1,5,3,2,0,0,0,30,0,0
77,0,187656,1,10,7,26,1,0,2,0,0,20,0,0
46,0,102308,0,9,0,15,0,0,0,0,0,56,0,1
41,0,124639,1,10,6,1,1,2,0,0,0,40,0,0
28,0,388112,28,2,1,17,5,0,0,0,0,77,2,0
21,0,109952,0,9,0,1,0,0,0,0,0,40,0,0
24,0,164529,19,8,1,17,3,2,0,0,0,40,0,0
36,0,247750,0,9,0,14,0,2,0,0,0,45,0,0
23,6,103588,1,10,1,3,3,0,0,0,0,25,0,0
38,10,248919,0,9,0,14,0,0,0,0,2051,40,0,0
29,2,178551,0,9,0,1,0,0,0,0,0,40,0,0
38,0,136137,1,10,0,2,9,0,0,0,0,50,0,1
47,10,55377,2,13,1,3,5,2,0,0,0,40,0,1
39,3,177728,6,14,4,0,1,0,2,0,0,40,0,0
40,3,243580,2,13,0,0,0,0,0,0,0,48,0,0
21,4,188535,1,10,1,11,3,0,0,0,0,40,0,0
32,0,63910,0,9,4,3,3,4,2,0,0,40,0,0
23,0,219535,0,9,1,2,3,0,0,0,0,40,0,0
44,6,180609,0,9,0,22,0,0,0,0,0,40,0,0
37,0,59313,1,10,6,5,1,2,0,0,0,40,3,0
70,0,170428,2,13,7,0,5,0,2,0,0,20,9,0
51,0,102615,6,14,0,22,0,0,0,0,1977,40,0,1
66,0,193132,17,5,6,5,1,2,2,0,0,30,0,0
57,7,124137,1,10,0,2,0,0,0,0,0,40,0,0
36,0,136629,1,10,0,9,0,0,0,0,0,40,0,1
48,7,148995,2,13,4,4,1,0,0,0,0,60,0,1
24,4,203076,0,9,0,11,0,0,0,0,0,40,0,0
51,0,63424,6,14,0,0,8,0,2,0,0,40,0,1
43,0,241895,2,13,0,2,0,0,0,0,0,50,0,1
27,0,266973,0,9,0,1,0,0,0,0,0,60,0,0
32,0,188048,2,13,1,3,3,0,2,0,0,40,0,0
20,0,366929,1,10,1,3,3,0,2,0,0,35,0,0
33,0,214129,1,10,4,3,1,0,2,0,0,40,0,0
19,0,250818,1,10,1,3,1,0,0,0,0,40,0,0
32,3,240979,1,10,0,1,0,0,0,0,0,60,0,1
35,0,98283,15,15,1,0,1,4,0,0,0,40,11,1
26,0,104746,0,9,0,1,0,0,0,5013,0,60,0,0
39,0,103710,0,9,1,4,5,0,2,0,0,60,0,0
24,0,159580,2,13,1,5,3,2,2,0,0,75,0,0
45,0,117409,1,10,0,2,0,0,0,0,0,40,0,1
20,0,140001,1,10,1,3,3,0,0,0,0,40,0,0
49,6,31650,2,13,0,0,9,0,2,0,0,45,0,0
35,6,80771,6,14,1,0,1,0,2,0,0,40,0,0
30,0,66278,0,9,1,3,1,0,2,0,0,40,0,0
23,0,107801,1,10,1,3,3,0,2,0,1617,25,0,0
33,0,206609,2,13,0,2,0,0,0,0,0,45,0,0
35,0,282461,0,9,0,14,0,0,0,0,0,50,0,0
31,0,188246,6,14,0,0,0,0,0,0,0,50,0,0
20,0,279763,8,7,1,1,1,2,0,0,0,25,0,0
44,0,467799,0,9,0,1,0,0,0,0,0,40,0,0
33,2,137674,0,9,0,5,0,2,0,0,0,40,0,0
50,0,158284,1,10,0,9,0,0,0,0,0,40,0,0
25,0,204219,0,9,1,3,5,0,2,0,0,40,2,0
28,6,210498,0,9,0,22,0,0,0,0,0,40,0,0
60,10,63526,2,13,0,3,0,2,0,0,0,40,0,1
38,10,216924,7,11,0,1,0,0,0,0,0,40,0,0
38,0,372559,1,10,0,1,0,2,0,0,0,40,0,0
57,10,199114,2,13,1,3,1,0,0,0,2258,40,0,0
50,0,168539,0,9,0,1,0,0,0,0,0,40,0,1
39,3,189911,8,7,4,3,5,0,2,0,0,40,0,0
69,3,61958,0,9,0,1,0,0,0,1424,0,6,0,0
51,6,68898,7,11,4,19,1,0,0,0,2444,39,0,1
42,0,204450,0,9,0,15,0,2,0,0,0,40,0,0
53,0,311350,2,13,0,2,0,0,0,0,0,50,0,1
37,0,113750,2,13,0,15,0,0,0,0,0,40,0,0
37,0,359591,11,6,0,1,0,0,0,0,0,40,0,0
38,0,132879,0,9,0,1,0,0,0,7298,0,50,0,1
20,0,301199,1,10,1,5,3,0,2,0,0,24,0,0
38,6,267540,1,10,6,3,5,2,2,0,0,38,0,0
52,0,185407,7,11,0,1,0,0,0,0,0,48,26,1
48,7,191277,7,11,0,2,0,0,0,0,0,50,0,1
30,0,78980,7,11,0,9,0,0,0,0,0,40,0,1
37,2,241463,0,9,0,2,0,0,0,0,1848,65,0,1
47,0,216999,0,9,0,4,0,0,0,0,0,45,0,0
33,3,120508,2,13,4,22,5,0,2,0,0,60,7,0
33,0,122612,0,9,10,5,1,4,2,0,0,35,58,0
20,0,94057,1,10,1,5,3,0,0,0,0,15,0,0
41,6,197558,2,13,4,2,1,0,0,0,0,40,0,0
32,0,351869,1,10,0,14,0,0,0,0,1485,45,0,1
54,2,121761,0,9,0,2,0,4,0,0,0,50,3,0
36,10,184556,2,13,0,2,8,0,2,0,0,40,0,0
46,0,268281,2,13,1,0,1,0,2,0,0,40,0,0
45,0,235646,2,13,0,2,0,0,0,0,0,40,0,1
18,0,186909,1,10,1,5,3,0,2,0,0,16,0,0
62,0,35783,1,10,0,14,0,0,0,0,0,60,0,0
33,0,188861,0,9,0,9,0,0,0,0,0,40,0,0
42,0,363591,0,9,4,1,5,0,0,0,0,40,0,0
18,0,469921,1,10,1,0,3,0,2,0,0,40,0,0
32,0,51150,7,11,4,3,5,0,2,0,0,40,0,0
43,0,174325,13,4,0,14,0,2,0,0,0,40,0,0
20,0,347530,0,9,1,5,5,2,2,0,0,25,0,0
50,0,72351,2,13,4,4,1,0,0,0,0,45,0,0
42,3,185129,20,16,0,2,0,0,0,0,0,43,3,1
36,0,188571,0,9,0,1,0,0,0,0,0,40,0,0
22,0,255252,0,9,1,1,3,0,0,0,0,40,0,0
30,0,291951,0,9,0,1,0,2,0,0,0,40,0,0
33,2,223046,0,9,1,1,1,0,0,0,0,40,0,0
43,3,37937,9,12,0,19,0,0,0,0,0,43,0,0
38,0,295127,1,10,0,9,0,0,0,0,0,40,0,0
34,3,183801,2,13,1,5,1,0,0,0,0,14,0,0
40,0,116218,1,10,6,3,5,0,2,0,0,45,0,0
40,0,143069,0,9,0,9,0,0,0,0,0,40,0,0
41,3,235951,15,15,0,0,0,0,0,0,0,50,0,1
57,0,112840,1,10,0,4,0,0,0,0,0,50,0,1
65,3,146454,6,14,0,0,0,0,0,0,1648,4,46,0
52,10,43705,1,10,0,5,0,0,0,0,0,50,0,0
59,0,122283,15,15,0,0,0,4,0,99999,0,40,11,1
18,0,376647,0,9,1,15,3,0,0,2176,0,25,0,0
48,0,101299,9,12,0,0,0,0,0,0,0,45,0,0
45,0,96798,21,3,4,14,5,0,0,0,0,40,0,0
24,0,194654,0,9,0,22,0,0,0,0,0,40,0,0
27,6,206889,9,12,1,22,1,0,0,0,0,40,0,0
40,0,226902,6,14,0,2,0,0,0,15024,0,50,0,1
44,6,150755,2,13,0,3,0,0,0,5013,0,40,0,0
24,0,200679,0,9,1,17,3,2,0,0,0,50,0,0
71,0,183678,15,15,0,0,0,0,0,0,0,16,0,0
17,0,33138,19,8,1,4,3,0,0,0,0,40,0,0
57,2,57071,1,10,0,1,0,0,0,3137,0,40,0,0
71,4,35303,2,13,0,11,0,0,0,9386,0,30,0,1
37,0,188576,20,16,0,0,0,4,0,0,0,40,3,0
33,0,169496,0,9,0,15,0,0,0,0,0,40,0,0
41,0,58124,0,9,0,5,0,0,0,0,0,40,0,0
25,0,356344,2,13,1,3,3,0,2,0,0,40,0,0
42,2,444134,0,9,0,17,0,0,0,0,0,15,0,0
18,4,340117,8,7,1,11,5,2,2,0,0,50,0,0
34,0,219619,0,9,1,15,1,0,0,0,0,40,0,0
57,4,334585,11,6,0,11,8,0,2,0,0,40,0,0
27,3,331046,2,13,1,0,1,0,2,0,0,45,0,0
46,4,443179,2,13,4,11,1,0,2,0,0,8,0,0
64,4,239529,8,7,7,11,1,0,2,3674,0,35,0,0
24,0,100345,2,13,1,0,3,0,0,0,0,20,0,0
23,0,205653,2,13,1,15,3,0,0,0,0,30,0,0
33,0,112383,1,10,0,0,0,0,0,0,0,40,0,0
58,7,21626,7,11,4,4,1,0,0,2202,0,56,0,0
25,0,135568,17,5,0,15,0,0,0,0,0,40,0,0
44,0,190532,6,14,1,0,1,0,2,0,0,55,0,0
53,10,266598,0,9,0,0,0,0,0,0,0,40,0,1
38,3,116608,0,9,0,3,8,0,2,0,0,35,0,1
36,0,353263,2,13,1,0,1,0,2,0,0,45,0,1
25,6,157617,0,9,1,2,1,0,0,0,0,40,0,0
54,10,21698,2,13,4,2,5,0,2,0,0,40,0,0
31,0,77143,19,8,6,14,5,2,0,0,0,40,0,0
18,6,342852,0,9,1,3,3,0,0,0,0,40,0,0
40,0,176602,0,9,4,5,1,2,0,0,0,40,0,0
26,0,146343,1,10,0,4,8,2,2,0,0,40,0,0
68,4,146645,20,16,0,11,0,0,0,20051,0,50,0,1
33,0,221966,2,13,1,0,1,0,0,2202,0,50,0,0
22,0,215546,9,12,1,2,1,0,0,0,0,55,0,0
50,6,173020,1,10,0,1,0,0,0,0,0,40,0,0
24,4,247734,2,13,1,11,3,0,0,0,0,30,0,0
44,0,252202,0,9,4,3,1,0,2,0,0,40,0,0
37,0,497300,0,9,1,5,5,2,0,0,0,40,0,0
34,2,426431,2,13,0,1,0,0,0,0,0,40,0,0
45,10,162410,1,10,7,19,1,0,2,0,0,45,0,1
77,4,143516,6,14,0,11,0,0,0,0,0,8,0,1
25,0,190350,11,6,0,5,3,0,2,0,0,35,0,0
20,0,194504,1,10,6,4,5,2,2,0,0,40,0,0
46,10,110884,0,9,1,3,1,6,0,0,0,40,0,0
26,0,187652,9,12,1,19,3,0,0,0,0,40,0,0
45,0,81400,28,2,0,5,8,0,2,0,0,25,10,0
70,4,97831,0,9,7,11,5,0,2,0,0,4,0,0
57,0,180920,0,9,0,14,0,0,0,0,0,40,0,1
28,0,189186,7,11,1,4,1,0,0,0,0,40,0,0
35,4,144172,9,12,0,11,8,0,2,0,0,16,0,0
36,0,607848,1,10,0,4,0,0,0,7688,0,45,0,1
32,0,207301,0,9,1,15,1,0,2,0,0,40,0,0
29,0,293073,2,13,1,4,1,0,0,0,0,50,0,1
36,0,210452,2,13,4,0,5,0,0,0,0,45,0,0
19,0,41400,0,9,1,15,3,0,0,0,0,30,0,0
27,0,164170,2,13,1,19,5,4,2,0,0,20,6,0
48,0,112906,6,14,0,14,0,0,0,0,0,55,0,1
49,2,126268,2,13,0,1,0,0,0,0,0,50,0,0
55,0,208311,6,14,0,19,0,0,0,0,1977,20,0,1
61,0,28291,0,9,4,17,1,0,2,0,0,82,0,0
42,3,121998,1,10,0,2,0,0,0,15024,0,40,0,1
42,10,31621,9,12,4,3,1,0,2,0,0,40,0,0
30,3,108386,7,11,0,22,0,0,0,0,0,40,0,0
32,2,134727,0,9,0,9,0,0,0,0,0,40,0,0
37,0,208391,1,10,0,14,0,0,0,0,0,40,0,1
35,0,112271,1,10,0,1,0,0,0,0,0,45,0,0
30,0,173350,7,11,10,3,1,0,2,0,0,40,0,0
30,0,243190,15,15,0,0,0,4,0,0,0,20,11,1
55,0,185436,1,10,0,2,0,0,0,0,0,70,0,1
36,0,290409,1,10,0,14,0,0,0,0,0,40,0,0
33,0,80058,0,9,1,5,3,0,0,0,0,48,0,0
56,3,370045,2,13,0,0,0,0,0,0,0,40,0,1
26,0,36936,7,11,0,1,0,0,0,0,2002,40,0,0
37,0,231180,0,9,0,9,0,0,0,0,0,40,0,0
28,0,119793,0,9,1,4,3,0,0,0,0,60,0,0
38,0,102178,0,9,0,14,0,0,0,0,0,50,0,0
